Predicted PKTR
0.96745171
0.8717783800000011
0.8013186400000001
0.7018743100000008
0.6081292800000008
0.5380969200000011
0.4835260500000004
0.4444704200000001
0.40975134999999957
0.3824976099999999
0.36601617999999986
0.3467774899999998
0.33113197000000033
0.31676395000000035
0.3020083899999999
0.29100375
0.28019339999999976
0.26606305999999963
0.2564998499999998
0.24645104999999973
